"temp","humidity","spo2","pulserate","ECG"
-0.191045388600413,1.35018567605722,3.03980630301484,-1.00738482398978,0.56225551304642
0.214895153713755,-0.342327781904485,-1.39331501511823,2.10415978361349,-0.127502045112005
-0.617401594897128,-2.38451143147536,0.212897467347869,0.652255218514668,-1.44067206114498
0.339446362053041,0.220200246735905,1.40517358820514,0.124616182576848,1.53058029796489
-1.04552766313962,0.574982201980158,1.22305639390511,1.57559114396193,-1.27611325654504
0.194627912694607,-0.504243479742412,-0.0633024828128316,-0.819560049386101,-0.335649411296956
1.98963845995089,-1.24329290423268,-0.504231526270374,-1.76958776281707,1.83054809699483
2.11677367985658,-1.13778411261042,1.23077135092796,0.0870558146124683,-0.600434724007644
-0.0266008935134095,-0.0722005678582867,-0.885006996503287,0.202149375302076,0.909426755200288
1.21258430824231,-1.80210519555722,-0.13342445835052,-0.681897571587146,-0.279391099690108
-0.0677973784745844,-0.344326406456324,-0.241649668274634,0.465499420141765,-0.876158290715693
-0.551204424358749,0.58297723079193,-1.57480988916516,0.611902882028898,0.971276727562999
-0.364956850002789,-0.470385877411793,-0.944168865719183,-0.587245213425668,-1.71328655858011
0.558850412922932,-0.140452641820083,-0.520370843072783,-0.836477393315543,-0.380154467744693
-0.498984363996766,1.02449801501923,-1.57455249565355,1.92596920957403,0.98945754678486
-0.929580975351361,0.592841157341681,-1.78501474798105,0.773595778207775,1.02865353192477
2.56106964701112,0.99000438960421,-1.08467033967161,-0.344208269674658,-1.77619254150286
0.225592390760622,0.342799899233999,0.953909994318805,-0.226104149998748,-1.18376265108024
-1.32221100625476,0.71494151166843,-0.172055245614379,1.54530415424692,0.0423743128368047
1.24876229148247,-0.417254232539146,1.11819298186473,-0.0916814438924895,-1.54018699657665
0.265269607138509,0.810411690657496,-1.08773963897719,-0.196987176303744,-0.226425408817852
1.60420468595537,-0.555354491883113,-1.0120597260602,-0.841286549928531,-0.817570671132597
-0.269841685394758,0.177799381150064,-0.0274928112636172,-0.147198990262153,1.41631763672303
-0.748391873777261,-0.220421419284976,-0.499141663910127,1.92247517146182,1.50071710698508
-0.362119163931269,-0.716914128843142,1.08054651419274,-0.013886973063527,0.378546825419273
-0.257645849228745,0.544780534724695,-0.613432959568882,2.46356054635203,0.296757781556544
0.630989775756984,-0.364353029359295,-0.397039100812924,2.08831992532899,0.604758083610447
-0.065411535444726,0.363758288539063,-0.521408410770888,1.72220519532396,0.19566046192717
-0.421801299289336,0.0353613261175121,-0.92799636949535,-0.182867657907956,2.2940415893645
-0.778570048952039,-1.49744012020123,0.123092663355755,-0.359882443125953,0.673867390207238
-0.717501326642393,-0.021385398148784,0.566021400836807,-0.0644444502079813,-0.488931224287758
0.0946369167007486,1.72185560016454,-0.386834870904094,0.962072203083672,1.70894736540424
1.61434508605659,-0.314451973670927,-0.0179157507291892,1.81235233159958,-0.428360977530645
-0.333276464958031,-0.896747966644003,0.0190683972250996,1.63831571081712,-0.176518652192302
0.309070444995423,1.72251037223762,-0.504713792963081,0.900260263972713,0.00206922765378941
-3.06651349903182,-0.685190958392106,0.927586070322369,-0.352715198309799,-0.0813999072520045
1.36395177565056,0.310003691881686,0.162029810533042,-0.131276941170813,0.638018546996694
-0.884415674759,1.23243309774923,-0.0645371558545935,0.370103523823474,1.05920759520069
-0.245815631001644,-0.826015438756707,-0.919655456073787,-0.955235603376431,-0.609381032741085
0.54553772759824,1.31575699830995,0.475804010165889,0.7817251989905,-0.669306556006744
2.16900230824739,-0.491436104317067,1.19192477444539,0.68919322887704,-1.12612916149347
-0.244021218008261,-0.255292410174693,0.160594618641332,-0.461368580774668,-0.369624614794627
0.957742324098043,0.450667396208743,-0.324828697321752,-0.575824544357252,-0.041422954534888
-1.61052176831761,-1.03638810611707,0.0637623336906409,-1.92424815581307,-1.31355546117396
0.037489613762545,0.288968614836422,0.334856944774397,-0.613947393752489,-0.285502995884712
0.131708622306349,-0.381587265383619,0.529334358101847,-0.169911869405215,-1.19880365705302
0.859601924470526,1.97473106449598,-0.384778139145644,0.707750224132534,-0.936153077606028
0.414129573779023,-1.04085220571732,-0.616913823424204,0.0113830412203424,-0.792724451092718
1.27695044769163,-0.600261680899623,2.42430623168159,-1.23038870465591,0.569758572403639
0.715976608057956,-0.592866100450269,-0.186752726461748,1.32195247457637,-1.19545944347488
1.06016658353889,-0.1417745929774,0.0804187233393356,-1.10585969942879,0.503047252671779
-0.768416701440334,-0.60834623851676,-0.599397472415508,-1.07294850468677,0.855395179542827
0.190325861400823,-0.425338183750427,-0.740634545903765,-0.187855686200813,-2.68204793816214
1.00688016425282,-1.47720461623053,1.12678631009018,0.61060512067404,0.701241462089529
0.264803744504579,1.62733120803283,0.114000872695566,0.969938476006674,-1.81982857846591
2.07527344369538,1.00107818172781,-0.879777277648202,0.278500726910479,0.401056589262641
0.374297544740507,0.740000219236508,0.160114523564446,0.50814572711907,1.28178362772347
0.134659722217777,0.259808999063056,-0.362539038890292,-0.168660985763485,0.2377039751985
-0.625768229366025,-1.79370508790274,-0.535196342336183,-1.25985090358409,1.51474616785112
0.748147069590927,-0.0871308017819982,0.814220028258854,0.935107622163302,-1.24113653187136
1.38434768744662,-0.999194920514487,-1.25288126570719,-0.653549972752586,-0.609503825160361
1.12583539085733,0.0343785349725762,-0.330362971101769,1.54441194626625,1.18605952555158
1.00301779135319,1.90070861592826,1.19885773559759,-0.192586819905693,-0.0860671508431476
-0.675785583266266,0.557597486220852,0.385559002630395,1.21626532568106,0.776684378582849
1.26069338588229,-0.334651977807425,0.45138902578792,1.60764649267196,1.28223066238717
0.573944683241289,-0.434282185898235,0.699508907677512,1.64210445450783,0.669602709956301
-0.421517927371267,-0.0775126156457334,1.07506088480835,-0.633337205050528,1.07475690546292
-0.841263675760463,-0.570513627346557,0.118288455235723,0.492606196758451,-0.610172730821994
-0.063226454622616,1.14449513408144,0.0204155253792456,0.0120330789027953,-0.142254048909152
-0.33800355709153,-0.887410288557562,0.808972357621477,1.70990202011429,-1.00993341350209
-0.945215155621124,0.629195948494318,0.283199473624096,-0.488028925296949,0.671365231318957
0.158446120693928,0.955527348550792,0.888755830630567,0.776509230441438,1.67691989566827
-0.0334195489854737,-0.151231927403421,0.900283889320248,0.743031446646186,1.09494193790114
-0.281887273016874,0.655706344087987,-0.0469931871471114,0.356870862165044,1.92296479350845
0.415207671185069,-1.65892386204516,1.23489603583571,-0.213395889627296,1.02124489636329
-1.3630466327341,-1.14828693959887,-0.723796565066866,0.0490319339690408,-0.41944523713098
0.400410054822679,0.737685810021539,-0.63326103222136,0.630243636911303,0.0348593706066045
0.776670261883992,-0.296536821265585,-1.23093929714645,-1.09907959104192,0.258954146231865
2.10544864801069,-0.907164101540917,1.47582724725761,-0.115086686644182,-0.384721387044138
-0.88001268166256,-0.285681359015848,-0.687847455742632,-0.211536651665261,0.138265754837931
-0.20415274535302,0.693181701604014,0.00915051929784641,2.68543880229741,0.207583636430414
1.61981675326971,0.386928979246345,0.270822445116825,0.125846753282508,-1.65907472090479
0.0462384614862,-0.125873772268048,-0.590563076893972,-1.24888008603434,0.668374126087986
-1.26543496331121,0.799157731851617,-0.81731642025785,2.29554539268835,-0.621994889305261
0.313016307247075,0.487067675956977,1.2283492154549,-1.30473573322459,-0.263209769503162
-0.629527804774671,0.5641889139671,-0.0564322752708014,-1.96276235161045,-0.684634429413148
1.85991393584795,1.71252789903374,1.16671678822629,0.441449784936096,-0.456981622736595
-1.14256474218183,0.398305090362168,-1.16501772473343,0.486762232671527,0.230131493769286
-0.77293638781795,0.3701802961035,0.799092516683868,1.04821678247488,0.734390275225605
-0.540316427902272,-1.49097141585891,0.543065060442219,0.983449408918329,0.535196750306849
-0.224293819446972,-0.359102210492405,-0.205375847013666,0.345671139319194,-1.14172000369278
1.18856294213755,1.07928510416407,-0.65808026308921,-0.170925639283746,1.65811093610087
-2.16416682550935,0.15682991728611,0.775172098659316,-0.0600780713295764,-1.16094494929424
0.335421240611369,0.439619506564395,0.102227289172364,0.0454032141575161,1.06383711397017
1.20832958983508,0.950060770498301,0.0165139520383989,-1.43146764439075,-0.0803932018447626
1.36574918880108,-0.511509768882258,-0.755767378630205,-1.15490840238592,-1.12392645970542
-0.934787352219092,0.618993276105428,-0.451494457495206,-0.943053200978908,0.488733941674917
0.694696422955697,0.903203626244264,1.26303342782982,-0.0382117869650449,-0.915576388128364
0.299357590418553,-0.78842195729708,-0.120657633913969,0.281267378538397,0.783326346419049
0.805065372591656,0.727109705593446,0.497079387089455,0.466467382590482,0.0985162677538825
0.578759829141322,1.92401991025547,-3.03483007953891,0.801751547459119,0.02605401521486
0.95920817308089,0.837315241344285,2.09143764523942,0.864979889349459,0.408837846493519
1.08353024179087,-1.16827965863705,0.206616057210873,-0.130288940621818,0.725918168217389
0.537795368930824,-1.12757862328906,-0.0786878602108733,0.5732053551015,0.154984846338119
-0.554522990977413,-0.905490224396628,1.12565490667803,0.846280427642657,-0.199967429468154
-0.84678042162757,0.883002731100435,-0.776142704514025,-0.446412136222124,1.65788758261103
0.911359232226208,-0.143209242488774,-0.256291168015613,0.172238080062526,-0.0670716327515345
0.70243079631118,0.28682901855359,0.87932649565853,-1.0055768974439,-1.38141931429102
-0.0543700213018761,-0.933690428479296,-0.288911383100782,-0.318388673279492,0.239394328902625
0.285664469777397,-1.30589457211136,-0.743980765775874,0.997719992844817,-0.682217301050018
0.573711846916925,0.638730906540657,-0.0139873935076604,0.0651269960835176,0.546402712927021
-0.871614712538993,-0.589320233253035,-0.0592192189917354,-0.355730069285926,1.24701507141315
-0.117297790080238,1.06611859312754,-1.34926963538285,-0.540638674316572,0.290204765247761
-0.000928601751354748,-0.49800757291748,-0.524936162784675,0.446055273256987,0.747307016104988
0.0595345352126611,0.185331543225196,-2.31547285006514,-0.0179124360567671,-1.58471144566147
1.01527269054634,-0.606531333050298,-0.745766448212357,-0.860221700230324,-0.0828091063757294
-1.42507242712827,0.85851426948847,-1.51476725220197,0.571955109532141,-0.261904861171044
0.629564221888556,0.00416313014874544,0.946191503029794,0.0561300845018214,1.24180100207672
1.9450578129891,1.20397914831406,-0.19944705628405,0.565416083788751,0.151546931496981
0.923368705186842,-0.401220747628002,-1.52670726741519,1.95490973255831,0.0471781804608948
1.42447629720653,-0.840671032110214,0.384237581892988,-0.595699676194879,0.124956354396487
-1.55215568221765,0.312838850879828,0.569977383794493,0.0603444346678175,1.38337567860939
-0.0930031769635341,1.64465916076053,0.799791000753794,0.907204400317749,-1.07617772743821
-0.0333458315511635,0.459468437350821,-0.431302399959314,0.218930277761649,-0.365335422729373
0.384105877844247,1.17994546192568,0.287375207737906,-0.95126365094201,-1.29721316510753
-1.86298231632599,-1.37836713608439,1.37742703024486,-0.417460154463059,-0.713184873029853
0.515327319620492,0.220803185748752,0.610223493304292,2.27409690709939,-1.27337899687948
-2.27191045508491,-0.741342128551453,-0.517753046857498,-0.882778930322061,-0.269125773246993
0.621231225610863,0.406766782672538,-0.737403280367042,-0.709131853391855,-0.729743905439631
-0.357633938104831,1.92280861894961,1.4138832372044,-1.07376291106885,-0.164642803004635
-0.762077254054883,-0.761570899697082,1.44970268982545,0.294767931621431,1.48142504784245
0.65547439766581,-1.24211707066402,0.342903098890377,-0.677234204879239,0.55159063944023
-0.431712491366266,1.29264299070927,2.09829746453314,0.119125845539576,1.05635281841588
-0.33692617381928,-1.20814799420259,1.47625554038731,1.7008519336711,-0.845901498847559
-1.43200644294215,-0.253333848337262,1.3269446888072,-0.859649406120985,0.0632380344618757
0.224538064607656,-0.552321887573841,-0.676805845088975,-0.396532192027176,0.379730870934496
-0.225267899632738,0.611614969343739,0.986393762622169,0.561932689335954,0.179928694622017
0.247556577634225,-0.355129720230155,0.742522474582577,1.91643406503836,-0.455816079811123
-0.223170047485919,-2.82864026910863,-2.32489396001492,-1.08717593972781,-0.639038954731619
-1.25928892722879,0.262076717833873,0.513443687360657,-1.05681764633786,-1.12007855287281
-1.23342497328491,-1.16173445100423,1.0339712963265,1.00270264835035,-1.40218436413774
-0.163065332837537,0.0812575829285751,-1.21933183669655,-0.748810934259527,-0.171881718864972
-0.471085307015095,-0.990562806853127,0.18042069686784,0.34553663517594,0.590639923538457
0.44278429764528,-0.230118538894353,-0.56688890336085,-0.899187658057648,0.68829762914475
1.03107114606598,0.863390993322957,-0.551599704509594,0.390265610075161,0.125569909840855
-0.0140333368250127,0.122530494103075,0.920655746691286,1.47919760319765,-0.17094561493743
0.986378524634332,-0.390521081323423,-1.65914530719013,0.525197430310626,0.656437077119122
-0.439810635572198,0.134857323862528,-1.21345661475071,0.0761163717114201,-1.38015863585508
0.647404878178,-0.0350003676021562,-0.227605757632311,0.862085285812243,-0.574226421995092
-0.772336089904723,0.567491598751103,-0.405315952174465,0.462480299446643,-0.192086918981286
-0.316555655516128,-0.862395744087965,-0.16561442582201,0.891943158767259,0.0595692176553791
0.0690485796715027,-0.977902741947834,-1.06310141648603,-0.741285206836585,-0.478836525189686
-0.395662837698185,0.457429464205418,0.969907201890803,-1.2956013723704,-0.394477090620149
-1.16118728544641,-0.500099533738039,-0.283397102938138,0.383156246833465,0.148916737886902
0.72754009723062,-0.144894957205603,0.371341175064418,-0.202368847751694,0.9749430246873
0.254860492202812,1.26937337044157,0.88769709924051,-0.228407440597778,0.322842477662627
-1.10913261674035,-0.411084921612118,-2.4628122117247,1.08794016105339,0.996160830860142
0.836808762308584,-1.05335429914087,-1.12837394400045,0.524677429796963,0.207830503785884
0.0683888618075403,0.421126199310638,-0.0469352433251689,-1.9381443574329,0.0917499904783968
-1.45966462189499,-0.46725977531805,0.241444563505226,-0.536798042307589,0.114664373257192
0.101150269252741,1.40114936741784,0.860624935802504,-0.761960500851812,1.46778751394619
-0.573527494730479,0.1922011605344,-0.410776025999028,1.14391454035536,-0.993374458617534
1.06266865163219,-1.40460310958539,1.20083283189692,1.56030928282404,0.476262854972662
-0.467290080526809,1.85548391011742,-0.156940723410163,1.09106193174732,-0.340467520904077
0.5042993846584,1.09488468884077,-0.0990030621245841,-0.829358067284365,-1.31634440644436
-0.163198783697506,0.680082882868394,0.0707664788603654,1.60092442371873,-0.738631887300089
-0.0895155196544496,1.92697539791888,-1.09479871811543,-0.359097298097991,0.445902985333365
-0.610238267401683,-1.7157632148698,1.48444501218889,0.385242001922693,-0.725115394246156
0.385556265709464,-0.482443226958071,-0.942311618870475,-1.38212274277892,-0.159638563175651
0.380160273435912,-1.0151536725877,-1.56942271203485,1.10224420320559,0.12436374899001
0.175660674412742,-0.796117818090333,-0.994974486106963,0.88087529895784,1.08875531263055
0.270107930862207,-0.947036611683163,0.612851290319644,-0.113344109007598,-1.00351472797054
-0.758590401274104,-0.786510787321557,1.60831287426654,-0.731135565597027,-2.11040766773308
0.651623570557958,-0.25222599030311,-1.01853344651015,-0.745466781474159,-0.990868036575242
0.548451990456557,-0.0262954626073443,-1.21520251321374,0.0985388105162682,2.0583453837335
1.16591268508673,0.02252225230703,0.652481238887709,0.217267646549315,0.179671407222569
0.630008573215961,-0.674236786106783,0.0181739636485784,0.899541971808299,-0.388594979939786
-0.800508763260995,0.423559241657221,1.25333530653061,-0.146115872891915,0.0581917932869913
-0.950106206041572,-0.634046674042751,-1.19744866725431,2.03740372655155,0.165081687503646
0.528673474421382,0.180487498713102,-1.50179698975638,0.434967409379373,1.44076883924485
-1.72260865223594,1.01352446846271,1.16754322772479,0.520775726358349,-0.00989508235868003
-1.64658096744791,0.520177449654792,-1.44265011941727,1.24766658853085,-0.316100494746498
-0.403504828257837,1.80391881133052,0.16605515356423,1.66822937860292,-1.95240376718233
-0.436934637639592,-0.334223096892644,-1.17293606093396,0.439910012416636,-0.0669021588159871
-0.127884790810149,-0.542654124608006,-0.758212186850344,0.127796576597297,0.574820452169846
1.08352751574599,-0.0510682584081385,1.89069649324506,1.74077001514831,-0.428596032684152
-0.520624665514911,0.0141758215807388,-1.33112957871602,0.430656692516866,-0.766900674523349
0.970934944106973,1.00485395768078,-0.455002254674448,1.77420526258733,-0.883181189200372
-0.574298059969597,2.02195139715762,-0.130919843654578,0.759870001104265,1.18191826039732
-0.746871692011711,-0.0509738745160896,-0.186932841876025,-0.369194912023514,-0.0836786062759349
-0.307118908856285,-0.218354804279449,-0.302060009743774,0.389848495440071,0.89341104571503
1.85250824431749,-0.545118041041088,0.0387357569220541,-0.15384404835933,-0.370133819388916
1.36366173373143,0.570564194344634,0.545287421839715,-0.496353604265729,-0.569723944140145
-0.544745827632012,0.428265842723947,0.198812209214891,0.0952346453471331,-1.09087522411044
-1.02991357739038,0.716167686729173,-1.33362466287016,0.268214090898246,-1.13385777060395
2.12115498688589,-0.194447900740498,-1.04821077801149,0.416339191107426,-0.103991482757368
0.200075256838268,1.30136616675576,0.0866273820264764,0.381972231906797,0.828365863276738
-1.26465719759617,-0.960223908675307,0.212432392893008,0.00162231937070522,-1.01805323250816
2.08944122091744,-0.821388985272595,0.921889564280736,0.349950708835195,2.15373829242366
1.27348425344382,1.06197998438876,-0.0434543253561543,2.42224267157688,1.10730220323379
-0.295311098555719,0.87057420067503,-1.43592032417051,1.99199064766982,0.247855109430261
0.284624634632903,0.105273900599896,0.941867068693307,0.665316702767004,-0.621582869956021
-0.295545398199835,0.345877004477522,0.158357534099468,0.567422562392696,-0.113655843830249
0.292532489600095,0.274127966450805,0.979926386832884,0.498568781817239,0.293327419465037
-0.151687939435994,-2.05765718943673,1.68955840139965,-0.353751377742041,-1.20545950186226
-0.903749933160144,-0.54092119544803,-1.12477922810251,0.906490266650526,0.406301752433404
1.34443466610696,-0.984823613718046,0.597980749415321,0.348885572007393,-1.03543895484114
0.983613074936909,-0.0187010115618891,-0.483591304297705,2.50220960178464,0.0181520286328242
-0.504997640546357,0.57217136804777,-1.0103229099587,0.130971192995612,0.304967048178063
-1.76592201534754,1.36011213767114,1.20729505384945,-1.10898721696131,1.16942796686401
1.15326420761674,0.260627450759127,0.319699784447758,0.924533654424819,1.10057727212308
-1.06595785752189,-0.162337806825198,1.5200342137183,0.457304414530147,2.43278619305007
-1.87284729717447,-1.86985916027268,0.665300413782971,0.69102433884177,0.432010814932599
1.77140733155705,1.58025834246817,1.12975042355558,-1.48525416240616,0.181853555249675
-1.42232634365442,1.6266403579333,0.662520994750916,1.10850849669814,-0.544997204904526
-1.99557864864708,-0.662795271604441,0.559144435648424,0.146644667094486,0.211740953820853
0.220598411243432,-0.552542287048249,0.706741760496315,1.99949981666863,-0.610500156066951
0.482683855666286,-0.907819386692291,0.286208178817713,1.3198802663675,0.08880726785537
-1.0380069353489,-0.814058947718745,0.569071002448572,0.718976761079111,-0.538302042350275
-0.750549984974446,0.504641666121687,-0.672990392723678,2.0171637208375,0.315076439864401
-2.62694859026141,-0.097739440554683,-0.400729605953289,0.621784827183843,-0.974839398557773
0.481764798042106,0.941836304108061,0.375131918854634,-0.0672619653371029,-0.62989043623262
-0.54657964677197,-0.255633462810091,-0.672243944686423,-0.947246436763,1.09243366627215
1.73919223635909,0.597455821999586,0.121264784334663,-0.0199888794048116,0.308965609814176
0.362694246151563,-0.084889344905811,0.0545201725128731,-1.26686904726746,-0.614599179566513
0.68413754665735,1.33535307346889,1.42284888409664,0.20517824238694,2.27515099473119
-0.766803516402983,-0.247795235955886,-0.290744259133779,0.572435517376806,2.15111263836691
-0.864995749635366,-0.130808133973415,2.25844489344767,1.46567999240932,-1.01432618595242
-0.0367380578701893,0.881767113845678,-1.04272989653328,-1.01158757195489,-0.294673995791887
-1.96476872382236,1.10784416832849,-0.0401853818108316,1.15383387007598,-0.374296595718543
-0.537452657844478,-0.410522393229436,0.2605160925596,0.659805290471608,-0.0831554460830773
-0.593253312844639,-0.0845031365037976,-0.66441187018857,0.0114497836473948,-0.797251614459717
-0.337234962794537,1.84709875501782,0.53096729394367,-0.0466038435252349,-1.62376024182791
-0.313912473615764,-1.25769064620409,-0.208995500723993,-1.69469294332344,-0.120387087700175
-0.988706919798735,1.23373375888445,-1.13641474028292,-1.14490950686347,-0.0850741812244396
0.649739055621709,0.972475054015953,-0.698372803137269,-0.316570680184624,-0.690741050097537
-0.238629829590452,0.65220738919034,-1.35647943710512,1.19797452539534,-1.16197187446218
-0.685421612212075,-0.641446284225073,-0.797779539289415,0.170588807827023,-2.10195846977835
1.66199954644534,-1.44683350140338,1.55342970243998,1.36356704697899,0.0429285899626123
-0.182006032851879,0.685434699652686,-0.212695611609137,0.51338284725192,-1.0440805486399
-1.55197816742662,-0.0843746857208691,-0.360924284265937,0.338965652052881,1.6131485166152
0.953384983538748,-1.507157633815,-0.580365882102736,-0.069017820823665,-0.732217473453042
-1.11035281022415,-1.23613322125438,2.39616049804591,0.371249113897415,-0.796466409756214
0.184573163429501,0.0277023166140376,0.684258600509606,-0.313626931662856,-0.157618512162986
0.786444668077871,-0.00113519830264094,0.436026736203661,-0.389276074173088,0.599269144421196
0.765491664185892,0.589862253882027,-0.150768507221921,-2.54101723454834,0.243563211894527
0.52163535532916,0.363209318914534,-0.65354048515231,-0.496731782064848,-1.76584345766574
-0.810917560847078,-2.23824259042682,-0.601033325326769,-1.1221656918401,0.408104726845064
-2.1351780047941,-0.507803184082731,0.869679768787521,-2.05808067988594,2.16273638684915
-0.494427461943566,-2.47859414659446,0.105537869545053,0.075040625437203,1.27841065253827
1.8208777289595,-0.746372907781436,1.52229321269144,-0.995058393024046,0.551304648012034
0.0487278899784898,-0.184089268895158,1.14190284215443,0.654634648334908,0.153055706121408
-1.27421914776575,-1.5988044408028,1.42844266303104,0.320176425336719,0.93704159738337
-1.81975665250746,-0.169598475387948,0.305415899936056,0.627791519401114,2.90237482727734
1.93788510608573,-0.980283300750115,-1.91158290526439,-0.814442004282417,1.07748629148214
0.431547057248528,0.726848894070384,-0.690841894365078,0.133151639927139,-1.26541311742309
0.379246709951808,0.114885727347782,-0.792294050583283,-0.892877689747795,-0.0562023323006182
-0.12052345581077,2.2235793240524,-0.350116305677084,-0.556933135476603,-1.09157639450204
0.415618075131855,0.655470907719022,0.374779365567141,-2.18165514539122,-0.7281810706971
0.109820942154651,-0.255793103107173,1.14466688324283,0.850421976820609,-0.0882154173660827
-0.169712914137869,-0.543181231357738,1.27417308561221,0.96666140411515,-1.0277713249813
1.02264141236216,-0.342420592001237,3.07496567809991,-0.212567914565906,1.1286439214177
0.0845032546408388,-0.067015602996029,-1.05934361455541,-2.05828679597356,-0.606807583703483
-0.476530235889058,-0.334741403750647,-1.70386002787251,1.09450845987765,0.350067761765735
-1.19969470546775,0.478360393357888,-0.402454832873975,-0.590110550376666,0.637166502851688
-0.400764858684297,1.42261103741842,1.32691511790763,0.374698662258563,1.35962810305914
-0.0779919800166004,1.84019186600525,1.40983778898014,-0.721361974462115,0.0267671852145949
-1.32040737022949,-0.253342222437254,0.998090404576926,1.19115964773318,1.42956851824048
0.101249286316625,1.24880528441099,-0.366339570557477,-0.780906456343438,0.217356136311756
-0.745724074324234,0.132996950778079,-0.407315561665629,-0.531165911710832,0.595964691840737
1.05227342423712,2.23101612333647,-0.597485755952478,-0.0453248498732759,0.583926327319707
0.191499346158684,-0.586254293731683,0.818733460701663,-0.0757437098488064,-1.0712004250249
-1.40044018464763,0.259052642419969,-0.140712987086845,-0.593282242953436,-1.36933694546156
0.830678847118378,0.799041968260813,0.844908941269241,0.674821044715565,-0.0504103456053486
-0.697236829740136,-1.8987609270284,0.572918724947538,1.94575412386962,-0.261623882458666
1.26225403337397,-0.719626292980859,-0.375112874433598,0.793921706774579,1.63774574875042
1.07447076635361,-1.52553688246227,1.6528442223856,-0.524465377072374,-0.0171586043988987
1.94043253853247,-0.4869944285537,0.855087451803888,0.0844155051587367,-0.578797186136795
-0.409014991099876,-0.68567121284144,-1.91467212855428,-1.46471877977434,1.40910871034324
-0.284510188658234,-0.297192695004142,-0.758258117391301,0.358126237155653,-0.980049810243286
0.743403899582894,0.664798022845342,1.17386813380053,1.19038923466361,0.872309342470447
0.055682625112473,1.24700712509418,-0.18589121152684,-0.0460694760717885,0.263192535749271
0.362984557110387,-2.26156623410782,0.470984904296987,-2.55444037552705,-0.488161326029628
0.576180986791023,0.485818043136899,-1.98325852230857,-0.00111389235065617,0.166287682126578
-0.317841999935453,1.29334523850813,2.52591072068008,0.241766977242469,0.042806588862613
-0.0746460527188383,0.586414503914694,-0.654083180877033,-0.282773679938439,-0.81054411698749
0.441787480359667,0.693554291852883,1.06855486856652,2.2447194707021,-1.29227658525647
-1.23027257498755,0.265458697089126,-0.402853074110949,-0.990764196061554,0.480966621696726
-1.54664255049367,-0.34928407704636,1.62377370210014,0.427978072298953,2.36337528174359
-1.20411930266891,0.46462107338408,1.03657031418712,-0.816698344022536,0.134529611834425
-0.329334940076582,0.43956887017953,0.224684369466642,-0.334417275483995,1.45907708317003
-2.29644467658444,0.00769983464824685,0.283076858500549,1.00262378157304,-0.809221931802314
-0.481952489553466,-0.545787273031368,0.71932633551521,-0.258102331293205,-0.794669545843293
-1.80817594780562,0.477647070555464,0.394492240628977,0.211371351667744,0.643260903219259
0.0865107406443922,0.106461477101492,1.56215781073299,-1.05333019362858,0.310179183063482
0.31304749069829,1.41799742946788,0.725770902364899,-1.3080196016461,-0.373283590937828
-0.439244587680484,0.839159789772105,0.699186510162288,-0.0754826174778409,0.174350168924341
0.380646716878613,-0.211678248359663,-1.93413580536666,-0.168753565435179,-1.89748197856617
0.870146085503415,-1.75666159265477,-2.81719099701459,-0.894883715910722,1.69438489504724
-0.460421377751464,1.51435188754203,-2.24837965177169,0.470569653978375,-0.320234702293123
-0.381015260205768,-1.9767759680818,0.440993333136099,0.546375679928207,-0.438586885748079
0.993385981715695,0.908305819976199,0.042557362103519,0.83742546727039,1.44410634039316
1.68988774642729,1.20099649637613,0.646093656370452,-1.07766226708268,0.151441215308638
1.15225119342413,0.659915709193503,-0.421499636478424,0.978233799872349,-0.234248604025117
0.295070003618821,-0.528870663784008,0.091836219514738,1.64969309680228,1.79839628643282
2.37213410127612,0.183594572442109,0.228021682074185,-1.76735877556358,1.58713389497354
-0.953566540303395,-0.268252628400924,1.05369441959977,0.506058315139078,0.15648441500331
0.0822107108383283,-0.54910742199586,1.00620096388439,-0.216933032647328,0.641966524757244
-1.65803328945038,0.656262478567779,-0.186841318112949,1.25796018353353,0.687178084407354
-1.14508326481248,0.679869619848135,0.727002808434589,0.00637164429813881,0.148632634563229
0.505525735295028,0.552110495205948,0.218565271956879,1.21094874244056,-0.763324670176666
-0.449555633452861,-0.885307181288732,-1.66233323650517,-1.27093683763115,-0.716433133905584
-0.739535738753546,0.0221794332748038,-0.533793291643359,-0.313660013112303,0.746510652920257
0.410428652452922,0.151129985303408,0.384084575862729,-1.85787212009866,-0.377032604758417
1.02248667680466,-0.764858409658246,-0.149896387272471,-0.128243010047373,1.01501860629091
-0.781391342677241,0.156725421124235,-0.327203852501851,1.37243654061652,-0.881179468973542
0.171441922731426,-0.823985342651379,0.877012085862111,1.07814018333227,-0.733174105660393
-1.32599832760167,1.64421160321428,-0.0549694498236871,-1.54695380074912,0.353860525062604
0.767082768153451,0.236953519389331,1.26953125424337,-0.14986417414035,-0.53139389157212
1.61464910391377,-0.754894534488458,0.163704428227365,0.388663302800646,-1.07027457914828
0.272346740796078,-0.15246130968552,0.758944330219446,-0.644224755472319,-0.511565044984726
0.411316986585402,-0.529709227661269,-1.69577268665299,0.180851051315858,-0.402057832569035
2.23463577743802,0.334107174823008,1.65427791273162,-0.059658999433197,-0.806461527082115
0.393782762108264,-0.438192674788868,0.633700423774979,1.9560587421333,0.356967784524488
-0.73298858551683,0.366019847617926,-1.01842051256043,-0.317797102513882,-0.696474889691201
-0.82888652916853,-0.429242479453906,0.14004940712064,-0.510357454479823,-0.295693050589283
